organism,SMAG,taxlevel,breakpoints,cor_md5sum1,cor_md5sum2,cor_md5sum3,cor_md5sum4,cor_md5sum5,cor_md5sum6,cor_md5sum7,cor_md5sum8,cor_md5sum9,cor_md5sum10,organism,SMAG,taxlevel,breakpoints,rho_md5sum1,rho_md5sum2,rho_md5sum3,rho_md5sum4,rho_md5sum5,rho_md5sum6,rho_md5sum7,rho_md5sum8,rho_md5sum9,rho_md5sum10
New_Chlorophyta_01,TARA_PSW_86_MAG_00208,supergroup,1 NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,,New_Chlorophyta_01,TARA_PSW_86_MAG_00208,supergroup,1 NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,
New_Chlorophyta_01,TARA_PSW_86_MAG_00208,taxogroup_1,1 NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,,New_Chlorophyta_01,TARA_PSW_86_MAG_00208,taxogroup_1,1 NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,
New_Chlorophyta_01,TARA_PSW_86_MAG_00270,supergroup,NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,,New_Chlorophyta_01,TARA_PSW_86_MAG_00270,supergroup,NA NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,
New_Chlorophyta_01,TARA_PSW_86_MAG_00270,taxogroup_1,NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,,New_Chlorophyta_01,TARA_PSW_86_MAG_00270,taxogroup_1,NA NA NA NA NA NA NA NA NA,4be33d73903681cf17b3f3ed1ccc2f6ca2f96b85,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00240,supergroup,1 NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00240,supergroup,1 NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00240,taxogroup_1,NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00240,taxogroup_1,NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00247,supergroup,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00247,supergroup,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00247,taxogroup_1,NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00247,taxogroup_1,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00250,supergroup,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00250,supergroup,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00250,taxogroup_1,NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00250,taxogroup_1,NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00255,supergroup,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00255,supergroup,NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00255,taxogroup_1,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00255,taxogroup_1,NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00257,supergroup,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00257,supergroup,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00257,taxogroup_1,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00257,taxogroup_1,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00260,supergroup,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00260,supergroup,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_ARC_108_MAG_00260,taxogroup_1,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_ARC_108_MAG_00260,taxogroup_1,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_MED_95_MAG_00420,supergroup,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_MED_95_MAG_00420,supergroup,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_MED_95_MAG_00420,taxogroup_1,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_MED_95_MAG_00420,taxogroup_1,NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_MED_95_MAG_00435,supergroup,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_MED_95_MAG_00435,supergroup,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_MED_95_MAG_00435,taxogroup_1,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,,New_Choanozoa_01,TARA_MED_95_MAG_00435,taxogroup_1,NA NA NA NA NA NA NA NA NA,5e20c183b228fd12de907f33db303384e203ddd4,,,,,,,,,
New_Choanozoa_01,TARA_PSE_93_MAG_00240,supergroup,1 2 NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,b97572f93eb48911a2b8a57aff8e1214edd215e3,,,,,,,,,New_Choanozoa_01,TARA_PSE_93_MAG_00240,supergroup,1 NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choanozoa_01,TARA_PSE_93_MAG_00240,taxogroup_1,1 NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,,New_Choanozoa_01,TARA_PSE_93_MAG_00240,taxogroup_1,1 NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choanozoa_01,TARA_SOC_28_MAG_00054,supergroup,1 NA NA NA NA NA,f8e8a55ebc01a050df1d90c130ae782ac4cb8a8f,,,,,,,,,,New_Choanozoa_01,TARA_SOC_28_MAG_00054,supergroup,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choanozoa_01,TARA_SOC_28_MAG_00054,taxogroup_1,1 NA NA NA NA NA,f8e8a55ebc01a050df1d90c130ae782ac4cb8a8f,,,,,,,,,,New_Choanozoa_01,TARA_SOC_28_MAG_00054,taxogroup_1,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choanozoa_01,TARA_SOC_28_MAG_00062,supergroup,NA NA NA NA NA,f8e8a55ebc01a050df1d90c130ae782ac4cb8a8f,,,,,,,,,,New_Choanozoa_01,TARA_SOC_28_MAG_00062,supergroup,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choanozoa_01,TARA_SOC_28_MAG_00062,taxogroup_1,1 NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choanozoa_01,TARA_SOC_28_MAG_00062,taxogroup_1,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_AOS_82_MAG_00178,taxogroup_2,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_AOS_82_MAG_00178,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_AOS_82_MAG_00178,taxogroup_middle,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_AOS_82_MAG_00178,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00273,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00273,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00273,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00273,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00277,taxogroup_2,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00277,taxogroup_2,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00277,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00277,taxogroup_middle,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00296,taxogroup_2,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00296,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00296,taxogroup_middle,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00296,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00298,taxogroup_2,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00298,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00298,taxogroup_middle,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00298,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00311,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00311,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00311,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00311,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00321,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00321,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00321,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00321,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00322,taxogroup_2,NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00322,taxogroup_2,NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_ARC_108_MAG_00322,taxogroup_middle,NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_ARC_108_MAG_00322,taxogroup_middle,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_IOS_50_MAG_00158,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_IOS_50_MAG_00158,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_IOS_50_MAG_00158,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_IOS_50_MAG_00158,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_MED_95_MAG_00514,taxogroup_2,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_MED_95_MAG_00514,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_MED_95_MAG_00514,taxogroup_middle,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_MED_95_MAG_00514,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_MED_95_MAG_00516,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_MED_95_MAG_00516,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_MED_95_MAG_00516,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_MED_95_MAG_00516,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_PSE_93_MAG_00263,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_PSE_93_MAG_00263,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_PSE_93_MAG_00263,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_PSE_93_MAG_00263,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_SOC_28_MAG_00073,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_SOC_28_MAG_00073,taxogroup_2,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_SOC_28_MAG_00073,taxogroup_middle,NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_SOC_28_MAG_00073,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_SOC_28_MAG_00076,taxogroup_2,NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_SOC_28_MAG_00076,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_SOC_28_MAG_00076,taxogroup_middle,NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_SOC_28_MAG_00076,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_SOC_28_MAG_00080,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_SOC_28_MAG_00080,taxogroup_2,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Choreotrichida _01,TARA_SOC_28_MAG_00080,taxogroup_middle,NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Choreotrichida _01,TARA_SOC_28_MAG_00080,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00278,taxogroup_2,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00278,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00278,taxogroup_middle,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00278,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00283,taxogroup_2,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00283,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00283,taxogroup_middle,NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00283,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00315,taxogroup_2,NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00315,taxogroup_2,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00315,taxogroup_middle,NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00315,taxogroup_middle,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00341,taxogroup_2,NA NA NA NA NA NA NA NA,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00341,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00341,taxogroup_middle,1 NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00341,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00354,taxogroup_2,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00354,taxogroup_2,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00354,taxogroup_middle,NA NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00354,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00356,taxogroup_2,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00356,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00356,taxogroup_middle,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AON_82_MAG_00356,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00140,taxogroup_2,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00140,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00140,taxogroup_middle,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00140,taxogroup_middle,NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00141,taxogroup_2,NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00141,taxogroup_2,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00141,taxogroup_middle,NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00141,taxogroup_middle,NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00144,taxogroup_2,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00144,taxogroup_2,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00144,taxogroup_middle,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00144,taxogroup_middle,NA NA NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00149,taxogroup_2,NA NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00149,taxogroup_2,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00149,taxogroup_middle,NA NA NA NA NA NA NA,0a808295e4784681f0884ab13f8bddf8229fd572,,,,,,,,,,New_Chrysochromulinaceae_01,TARA_AOS_82_MAG_00149,taxogroup_middle,NA NA NA NA NA NA NA,564ec150ac7ec5842e0bf876f97e90b9d5391c60,,,,,,,,,
