organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count,matchtype
Pseudo-nitzschia,taxogroup_middle,1.05867920149546,1.10639174611811,1.08602382537189,0.0108777912077689,4,phs,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.05165755478527,1.16588169534163,1.10657334088526,0.0248054945333199,5,phs,39,None.
Pseudo-nitzschia,taxogroup_middle,1.05780213726439,1.10322214045596,1.08315873182894,0.0102591760111097,5,phs,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.05109788218073,1.16082848579137,1.10243342017239,0.0240744071423917,6,phs,39,None.
Pseudo-nitzschia,taxogroup_middle,1.05724568990982,1.09975126985628,1.08023699438462,0.00967479587294179,6,phs,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.04682700933403,1.15628042334101,1.09845567921463,0.0234125419609765,7,phs,39,None.
Pseudo-nitzschia,taxogroup_middle,1.05569026832876,1.09935752122217,1.07740346040349,0.00990667896078243,7,phs,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.05938945215982,1.10033074034871,1.07986009625427,0.0289498625088768,7,phs,2,"Only V9, not SMAG"
Pseudo-nitzschia,taxogroup_middle,1.04538041904718,1.15212160792948,1.09401757542199,0.0223977730772565,8,phs,39,None.
Pseudo-nitzschia,taxogroup_middle,1.0543550768271,1.09460630853094,1.07487639551414,0.00964675537173569,8,phs,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.04401803170978,1.14794926404203,1.09107412833744,0.0219645740498552,9,phs,39,None.
Pseudo-nitzschia,taxogroup_middle,1.04998936075766,1.09199627735602,1.07272370108784,0.00936129372804396,9,phs,39,"Only SMAG, not V9"
Pycnococcus,genus,0.729463133637207,0.778130654561216,0.743292001793807,0.0156882095231875,10,phs,9,Both
Pycnococcus,genus,0.866831426849065,0.996710484489491,0.962558129921591,0.0389711001593865,10,phs,9,None.
Pycnococcus,genus,0.9432076146877,0.978167021952881,0.96068731832029,0.0247200339434717,10,phs,2,"Only V9, not SMAG"
Pycnococcus,genus,1.00283758205118,1.12573352978451,1.03912355526413,0.0317688273611291,1,phs,32,None.
Pycnococcus,genus,1.00185310629744,1.08567833600631,1.02743926021862,0.0217053738997375,1,phs,39,"Only SMAG, not V9"
Pycnococcus,genus,1.00807831750262,1.09493552377405,1.04120587250442,0.0239091709989251,1,phs,22,"Only V9, not SMAG"
Pycnococcus,genus,0.998436252758219,1.06560660841018,1.01484315151682,0.0122989810215285,2,phs,39,None.
Pycnococcus,genus,0.997741510404296,1.04550626938412,1.00938640721066,0.0102580479140803,2,phs,39,"Only SMAG, not V9"
Pycnococcus,genus,1.00749753561951,1.04321353413694,1.02298085543129,0.0135610637658076,2,phs,6,"Only V9, not SMAG"
Pycnococcus,genus,0.995286522628549,1.02725721996112,1.00788764816675,0.00699672079843611,3,phs,39,None.
Pycnococcus,genus,0.996106067517628,1.01648319108947,1.00324579446731,0.00534907759953011,3,phs,39,"Only SMAG, not V9"
Pycnococcus,genus,1.01983641214123,1.02339737704732,1.02161689459428,0.0025179824326635,3,phs,2,"Only V9, not SMAG"
Pycnococcus,genus,0.990544749462881,1.01707713854054,1.00356560928222,0.00567247799408293,4,phs,39,None.
Pycnococcus,genus,0.99360415241491,1.00941812912012,0.999463713228917,0.00353799046139337,4,phs,39,"Only SMAG, not V9"
Pycnococcus,genus,0.999936669420871,1.00925312308291,1.00523110666691,0.00478679102173435,4,phs,3,"Only V9, not SMAG"
Pycnococcus,genus,0.980593255857685,1.01567270792994,0.999102656848932,0.00600232470725022,5,phs,39,None.
Pycnococcus,genus,0.974807187340596,1.00206625751506,0.996314408761759,0.00490668928617294,5,phs,39,"Only SMAG, not V9"
Pycnococcus,genus,0.99870325085383,1.00969098598839,1.00424681733388,0.00518976293111679,5,phs,5,"Only V9, not SMAG"
Pycnococcus,genus,0.734379143606662,0.734379143606662,0.734379143606662,,6,phs,1,Both
Pycnococcus,genus,0.952234679538404,1.00735164865689,0.994362448775361,0.00830368787891097,6,phs,39,None.
Pycnococcus,genus,0.9725901688323,1.0005913266737,0.993699398045315,0.00563659215738993,6,phs,38,"Only SMAG, not V9"
Pycnococcus,genus,0.924508473517657,1.00374887461698,0.987494371629354,0.0279909678835517,6,phs,7,"Only V9, not SMAG"
Pycnococcus,genus,0.753664881078017,0.776853386410947,0.761816897019674,0.0130373952882732,7,phs,3,Both
Pycnococcus,genus,0.912912258757665,1.00605934454471,0.98927492516565,0.0139517723067193,7,phs,38,None.
Pycnococcus,genus,0.916079933070011,0.999811559500204,0.986640297431267,0.0189266533316661,7,phs,35,"Only SMAG, not V9"
Pycnococcus,genus,0.948726386327329,0.990122185499317,0.973354489133139,0.01643746688338,7,phs,8,"Only V9, not SMAG"
Pycnococcus,genus,0.734439536866928,0.818490208430803,0.763254896973655,0.0271791371364777,8,phs,10,Both
Pycnococcus,genus,0.786302530423431,1.0054261422668,0.977492661327366,0.0314542365298446,8,phs,34,None.
Pycnococcus,genus,0.971221866651358,0.998481048372452,0.989954539409153,0.00669325346815545,8,phs,25,"Only SMAG, not V9"
Pycnococcus,genus,0.946430921657312,0.989630903491227,0.968702617616992,0.0125752446901334,8,phs,9,"Only V9, not SMAG"
Pycnococcus,genus,0.720262817428492,0.797013666989874,0.760599601199034,0.021011251862941,9,phs,16,Both
Pycnococcus,genus,0.897219861875113,1.00308193583884,0.973522937317378,0.0251604935468592,9,phs,25,None.
Pycnococcus,genus,0.899730839131797,0.995497123816346,0.971152204609166,0.0305413171474378,9,phs,9,"Only SMAG, not V9"
Pycnococcus,genus,0.934017785433861,0.992103169175192,0.962031496234626,0.024100644171688,9,phs,6,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.726507980185579,0.797013666989874,0.758530484845252,0.0225171604084021,10,phs,17,Both
Pycnococcus,taxogroup_middle,0.897219861875113,1.00308193583884,0.969346551486627,0.0281073463067722,10,phs,21,None.
Pycnococcus,taxogroup_middle,0.899730839131797,0.995497123816346,0.956085122456745,0.0455222943853486,10,phs,4,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.934017785433861,0.954760220075801,0.943863022229581,0.00849047352811004,10,phs,4,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,1.00283758205118,1.12573352978451,1.04292441561094,0.0329387848959759,1,phs,33,None.
Pycnococcus,taxogroup_middle,1.00185310629744,1.08567833600631,1.03018583694665,0.0228614570855187,1,phs,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.00807831750262,1.09493552377405,1.04229558391683,0.0236031466817267,1,phs,22,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.998436252758219,1.06560660841018,1.01583528526459,0.0124562447220448,2,phs,39,None.
Pycnococcus,taxogroup_middle,0.997741510404296,1.04550626938412,1.01057661504971,0.0110738416603836,2,phs,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.00749753561951,1.04321353413694,1.02122558364921,0.0132219096673991,2,phs,7,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.995286522628549,1.02725721996112,1.00865702786682,0.00711841332374964,3,phs,39,None.
Pycnococcus,taxogroup_middle,0.996106067517628,1.01648319108947,1.0037276745241,0.0056940004870733,3,phs,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.01983641214123,1.02339737704732,1.02161689459428,0.0025179824326635,3,phs,2,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.990544749462881,1.01707713854054,1.00447570706153,0.00597573278767636,4,phs,39,None.
Pycnococcus,taxogroup_middle,0.99360415241491,1.01131849866557,1.00035976071433,0.00412968539885644,4,phs,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.999936669420871,1.00925312308291,1.00523110666691,0.00478679102173435,4,phs,3,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.986167583259325,1.01567270792994,1.00123538534648,0.00549172556605019,5,phs,39,None.
Pycnococcus,taxogroup_middle,0.989293406075529,1.00272986890069,0.997700461862585,0.00357843807182192,5,phs,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.99870325085383,1.00969098598839,1.00454374203639,0.00552657440362593,5,phs,3,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.734379143606662,0.734379143606662,0.734379143606662,,6,phs,1,Both
Pycnococcus,taxogroup_middle,0.978012828000892,1.00976520062843,0.996808201432053,0.00600712472221607,6,phs,39,None.
Pycnococcus,taxogroup_middle,0.974807187340596,1.00173603090245,0.9948479196531,0.00549678670876426,6,phs,38,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.924508473517657,1.00859659846044,0.989322363643079,0.0290064489881023,6,phs,7,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.776853386410947,0.776853386410947,0.776853386410947,,7,phs,1,Both
Pycnococcus,taxogroup_middle,0.952234679538404,1.00735164865689,0.991893668787931,0.0097193038741375,7,phs,38,None.
Pycnococcus,taxogroup_middle,0.916079933070011,0.999811559500204,0.990191077206894,0.0140924967987392,7,phs,37,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.960320195347701,0.999724871828324,0.98677770479708,0.0126656399217913,7,phs,7,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.753664881078017,0.789021627430415,0.771350477573389,0.0197030406727966,8,phs,4,Both
Pycnococcus,taxogroup_middle,0.786302530423431,1.00605934454471,0.980752822960967,0.0303955972796524,8,phs,37,None.
Pycnococcus,taxogroup_middle,0.921121273840362,0.998813226180101,0.984457501864022,0.0196299231953251,8,phs,33,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.948726386327329,0.989630903491227,0.968499635332554,0.012651873011404,8,phs,7,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.720262817428492,0.818490208430803,0.753761735023327,0.0240163438523129,9,phs,12,Both
Pycnococcus,taxogroup_middle,0.832426850900373,1.0054261422668,0.974806174822616,0.0270064172657457,9,phs,32,None.
Pycnococcus,taxogroup_middle,0.945954912939309,0.998481048372452,0.985899127824757,0.0130583589743728,9,phs,21,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.946430921657312,0.992103169175192,0.969074680885434,0.0160913346838936,9,phs,8,"Only V9, not SMAG"
Sister_Pelagomonas,genus,1.00549999534691,1.12040779636043,1.031173131644,0.0263460265830805,1,phs,25,None.
Sister_Pelagomonas,genus,0.996886267909672,1.03758355750484,1.01587061367734,0.011743177587542,1,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,genus,1.01059676986104,1.1501174639586,1.04608334090169,0.0378745047149511,1,phs,14,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.961879277727363,1.03869398123876,1.01042690216345,0.0124613130269053,2,phs,34,None.
Sister_Pelagomonas,genus,0.982701983852417,1.02575363284236,1.005278917488,0.0090270208379115,2,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.980724209346045,1.03483805780973,1.00910152372382,0.0193846074234376,2,phs,5,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.952705476662695,1.01469379768344,1.00171594760505,0.0109578402119036,3,phs,39,None.
Sister_Pelagomonas,genus,0.976529919728487,1.02525800505264,0.999966456065699,0.00671250541179303,3,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.729463133637207,0.751723797774559,0.740593465705883,0.0157406665652377,4,phs,2,Both
Sister_Pelagomonas,genus,0.929617190308612,1.00986558984962,0.994471430859143,0.0144083707734853,4,phs,38,None.
Sister_Pelagomonas,genus,0.9879103399947,1.00547402539766,0.996532912962353,0.00372534802144526,4,phs,37,"Only SMAG, not V9"
Sister_Pelagomonas,genus,1.0013823387615,1.0013823387615,1.0013823387615,,4,phs,1,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.75241290106316,0.755287963184695,0.753850432123928,0.00203297592247005,5,phs,2,Both
Sister_Pelagomonas,genus,0.952791101235742,1.00535184225783,0.989382985134281,0.0120951796927649,5,phs,34,None.
Sister_Pelagomonas,genus,0.941307145612674,1.00003793921169,0.992156543355335,0.00981774930745774,5,phs,35,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.969447821843109,0.990633127009567,0.981455580958974,0.0108725281441401,5,phs,3,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.741295185410481,0.778130654561216,0.755939273270565,0.0154391617979583,6,phs,7,Both
Sister_Pelagomonas,genus,0.936757721259128,1.00346769678296,0.982768860579731,0.0177101049761395,6,phs,30,None.
Sister_Pelagomonas,genus,0.946482156653761,0.997210695076599,0.987470829964819,0.0116997758861204,6,phs,28,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.945261075993699,0.974255242897188,0.959694135788567,0.0133922406844053,6,phs,5,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.726507980185579,0.818490208430803,0.762346853355317,0.0251822833808431,7,phs,18,Both
Sister_Pelagomonas,genus,0.91646175217755,0.997474978497565,0.978690407782783,0.0216409829293695,7,phs,20,None.
Sister_Pelagomonas,genus,0.979923772434573,0.994116709050881,0.986422072522871,0.00474581714375519,7,phs,10,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.919513237742844,0.981680601839115,0.954147006533353,0.0185896144517095,7,phs,8,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.720262817428492,0.789021627430415,0.750889437078177,0.0224443135557984,8,phs,10,Both
Sister_Pelagomonas,genus,0.870804248106996,0.982231405889677,0.951420138108284,0.0413461223964517,8,phs,7,None.
Sister_Pelagomonas,genus,0.90292969315381,0.963507254023499,0.938656685038989,0.0317195941267516,8,phs,3,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.00531395333939,1.0390363935614,1.01742277668404,0.00764132785950617,10,phs,39,None.
Sister_Pelagomonas,taxogroup_middle,1.00496633990939,1.02898831554546,1.01377606151587,0.00544515159268526,10,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.02164174025316,1.17106408471303,1.08311628392976,0.0341529074696422,1,phs,35,None.
Sister_Pelagomonas,taxogroup_middle,1.02290100663275,1.12556219938857,1.06612855282504,0.0259378285426603,1,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.05658943622786,1.1501174639586,1.09120107830931,0.0426229413382616,1,phs,4,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.01781114509285,1.14906802508184,1.05928185055335,0.0296773697160277,2,phs,39,None.
Sister_Pelagomonas,taxogroup_middle,1.01993109356986,1.09126297919586,1.04639068811603,0.0183017756873093,2,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.01390412796432,1.09171966789723,1.04324044099376,0.0187453415400875,3,phs,39,None.
Sister_Pelagomonas,taxogroup_middle,1.01297396660103,1.06475040369956,1.03612979050218,0.011923529698305,3,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.0119558683227,1.06045164963416,1.03434252082354,0.0125307263952477,4,phs,37,None.
Sister_Pelagomonas,taxogroup_middle,1.01198926846928,1.05652292826022,1.03115921965689,0.0105341110710133,4,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.0148175875577,1.04153990921652,1.02817874838711,0.0188955348539999,4,phs,2,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.01053630578495,1.04781116447259,1.0283949906109,0.0103352415351781,5,phs,35,None.
Sister_Pelagomonas,taxogroup_middle,1.00672909930613,1.04845969336999,1.02616089613066,0.00998942380207734,5,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.02374816363207,1.0475904273532,1.03713444501626,0.0103458806508497,5,phs,4,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.00862077833922,1.04625221400465,1.02690980193483,0.010293333866543,6,phs,37,None.
Sister_Pelagomonas,taxogroup_middle,1.00600899415138,1.0469374507767,1.02237796165704,0.00861050075765874,6,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.01828723969936,1.02585260674325,1.02206992322131,0.00534952233889984,6,phs,2,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.00858685093584,1.046010826881,1.02335572713334,0.00854170250001129,7,phs,38,None.
Sister_Pelagomonas,taxogroup_middle,1.0059803426081,1.03463190621447,1.01929205174516,0.00678441590714746,7,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.04247344420493,1.04247344420493,1.04247344420493,,7,phs,1,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.00609153463566,1.04428907544618,1.021051264544,0.00869284312272733,8,phs,39,None.
Sister_Pelagomonas,taxogroup_middle,1.00536891896715,1.03095610317224,1.01713410632724,0.00649694787086747,8,phs,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.00559741447023,1.04047690542347,1.01951448436678,0.00834277467482384,9,phs,39,None.
Sister_Pelagomonas,taxogroup_middle,1.00518949628669,1.02921696041353,1.01526032406269,0.00592815097558059,9,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.00212141456864,1.02184796279501,1.0092528462843,0.0045423831149231,10,phs,39,None.
Skeletonema,genus,1.00091458745753,1.02240861508299,1.00699069337896,0.00452575525833543,10,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.01800022781537,1.25385733548933,1.07420541781187,0.0412999344861403,1,phs,37,None.
Skeletonema,genus,1.01813454766782,1.15694628172553,1.05451464782913,0.0303698009265172,1,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.02941652252371,1.10899726466248,1.0583795760593,0.0261385983331377,1,phs,9,"Only V9, not SMAG"
Skeletonema,genus,1.01242145973175,1.1610081587382,1.04322729097508,0.0249502895182125,2,phs,39,None.
Skeletonema,genus,1.01238805200562,1.07998703529914,1.03352197525909,0.0147222475218078,2,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.03149206572343,1.03149206572343,1.03149206572343,,2,phs,1,"Only V9, not SMAG"
Skeletonema,genus,1.00959485981255,1.08775673235821,1.03405726932472,0.0187968802994487,3,phs,39,None.
Skeletonema,genus,1.01154002963248,1.05583391741249,1.02526799738463,0.0112814589221958,3,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.01023549593985,1.03485554037132,1.02254551815559,0.0174090003706065,3,phs,2,"Only V9, not SMAG"
Skeletonema,genus,1.00528629722736,1.08752187563507,1.02740967156627,0.0156501096691763,4,phs,39,None.
Skeletonema,genus,1.00838229070099,1.05235538269574,1.0211608821563,0.0103987402789017,4,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.01729360486626,1.03753773496977,1.02597585285222,0.00854646901615256,4,phs,4,"Only V9, not SMAG"
Skeletonema,genus,1.00514372609164,1.05637415219423,1.0218759852748,0.0117511593947339,5,phs,39,None.
Skeletonema,genus,1.00633462338804,1.0495402645896,1.01759194123748,0.00849271210350959,5,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.01290668021616,1.03187018932,1.02144162348458,0.0096225269135796,5,phs,3,"Only V9, not SMAG"
Skeletonema,genus,1.00476647316982,1.04315126643089,1.01815074666215,0.00912704615650358,6,phs,39,None.
Skeletonema,genus,1.00549031387267,1.03225597773348,1.01442202472981,0.00656827534834805,6,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.01030394089335,1.01245077244955,1.01137735667145,0.0015180391514542,6,phs,2,"Only V9, not SMAG"
Skeletonema,genus,1.00332310794512,1.03679267254236,1.01506851372077,0.0080056497316374,7,phs,39,None.
Skeletonema,genus,1.00206092667453,1.02785562856815,1.01178338304174,0.00583215061493305,7,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.00872667248657,1.02670653756852,1.01771660502755,0.0127136845242661,7,phs,2,"Only V9, not SMAG"
Skeletonema,genus,1.00288864361378,1.03122041600116,1.01209421593055,0.00599226058803899,8,phs,39,None.
Skeletonema,genus,1.00180609462126,1.02437311061423,1.00990945350124,0.00516120111317918,8,phs,39,"Only SMAG, not V9"
Skeletonema,genus,1.00872837096214,1.00872837096214,1.00872837096214,,8,phs,1,"Only V9, not SMAG"
Skeletonema,genus,1.00216990469257,1.03021519275894,1.01071775919877,0.00554022702180334,9,phs,39,None.
Skeletonema,genus,1.00173433959768,1.02305288761475,1.00819319767865,0.00490472044497404,9,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.0530308290136,1.1463186436285,1.09560093972497,0.0226081430425303,10,phs,39,None.
Skeletonema,taxogroup_middle,1.0453544479527,1.09097974872424,1.07370072790798,0.00939021998102274,10,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.06761774136462,1.06761774136462,1.06761774136462,,10,phs,1,"Only V9, not SMAG"
Skeletonema,taxogroup_middle,1.09267825577512,1.25385733548933,1.16222345392629,0.0383846543691101,1,phs,39,None.
Skeletonema,taxogroup_middle,1.08819431813575,1.17050651505576,1.11953194957249,0.0199954190837107,1,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.07573406879921,1.22063662815854,1.13906655571689,0.0304641833592299,2,phs,39,None.
Skeletonema,taxogroup_middle,1.08194172528392,1.13403932983026,1.10689563045499,0.0135410840610242,2,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.07043887096205,1.21770342465457,1.12795348075693,0.02926293157351,3,phs,39,None.
Skeletonema,taxogroup_middle,1.07813104714783,1.11849744236471,1.09857454632726,0.00999572476979318,3,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.07022382489427,1.17856416384522,1.1200624553925,0.0268798587343468,4,phs,39,None.
Skeletonema,taxogroup_middle,1.07311669802765,1.11725349924113,1.0933836577396,0.0110526611079953,4,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.06666609391145,1.17772848841031,1.11334880281541,0.0257586052225704,5,phs,39,None.
Skeletonema,taxogroup_middle,1.07280907197772,1.1123104583398,1.08922519988289,0.00995735220678745,5,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.06426065669996,1.166086469198,1.1095046520699,0.0250438574281063,6,phs,39,None.
Skeletonema,taxogroup_middle,1.05433015205821,1.11057441429375,1.08526268423787,0.0108743141938579,6,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.06256033764201,1.15288560296534,1.10503330945973,0.0237188809036034,7,phs,39,None.
Skeletonema,taxogroup_middle,1.04839889851264,1.10212837523345,1.08133886851924,0.0103010615399464,7,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.10899726466248,1.10899726466248,1.10899726466248,,7,phs,1,"Only V9, not SMAG"
Skeletonema,taxogroup_middle,1.05405951825799,1.15125587773028,1.10196213164339,0.0234811778676838,8,phs,39,None.
Skeletonema,taxogroup_middle,1.04733581751611,1.1003083145818,1.07764983898228,0.0105110189303795,8,phs,39,"Only SMAG, not V9"
Skeletonema,taxogroup_middle,1.05397326722736,1.15033348914592,1.09839736087574,0.0229787758194873,9,phs,39,None.
Skeletonema,taxogroup_middle,1.04568932832723,1.09900138509021,1.07578272012914,0.0102232910321224,9,phs,39,"Only SMAG, not V9"
Strombidium,genus,1.00974070210926,1.07525049142024,1.03070166708171,0.0122748486429408,10,phs,44,None.
Strombidium,genus,1.01019393654577,1.04196839808376,1.02542331864307,0.00746237783838283,10,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.02167190995499,1.20995424492911,1.09760901843303,0.0349565727087888,1,phs,44,None.
Strombidium,genus,1.03334239492149,1.13278700274735,1.07878582581637,0.0198896245151582,1,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.05675420191567,1.12552417818465,1.08536121653939,0.0291315616193813,1,phs,4,"Only V9, not SMAG"
Strombidium,genus,1.02083142431054,1.17516002578275,1.07395732011672,0.0279449483470215,2,phs,44,None.
Strombidium,genus,1.03307318953453,1.09909879840532,1.05809426524297,0.013282673189226,2,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.02221072510616,1.06559608612573,1.04329899654297,0.0217179262058346,2,phs,3,"Only V9, not SMAG"
Strombidium,genus,1.01840185184229,1.13009929837057,1.06249853298302,0.0239629824638054,3,phs,44,None.
Strombidium,genus,1.02305570252144,1.085883277854,1.0479677952318,0.0128905451152488,3,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.06151928887546,1.06151928887546,1.06151928887546,,3,phs,1,"Only V9, not SMAG"
Strombidium,genus,1.01589392083115,1.11127105918815,1.0537985157718,0.0205202679740593,4,phs,44,None.
Strombidium,genus,1.02124754934037,1.07209930356306,1.04209689656357,0.0110800916973489,4,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.05503554630966,1.06321895242683,1.05981958628889,0.0034600463054011,4,phs,4,"Only V9, not SMAG"
Strombidium,genus,1.01361062838467,1.10996716586778,1.04831864416879,0.0189930484749708,5,phs,44,None.
Strombidium,genus,1.02046820640783,1.07076864198755,1.0375973695776,0.010369354321993,5,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.01592008935418,1.07519472745447,1.03987076352281,0.022725323215419,5,phs,5,"Only V9, not SMAG"
Strombidium,genus,1.01063367894986,1.0982170175503,1.04301802800639,0.0173944025928328,6,phs,44,None.
Strombidium,genus,1.0164943692951,1.05672020080952,1.03445109219815,0.00886030461327827,6,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.03026685220043,1.03792458805606,1.03409572012824,0.00541483695205135,6,phs,2,"Only V9, not SMAG"
Strombidium,genus,1.01055271342793,1.09029072608434,1.03890823882631,0.0156365088584248,7,phs,44,None.
Strombidium,genus,1.01566825565565,1.05543155904643,1.03204693214746,0.00886592798789848,7,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.01051173745122,1.07846347258897,1.03565660675874,0.0137873696312705,8,phs,44,None.
Strombidium,genus,1.01432096741323,1.05511286824552,1.0298308303062,0.00851207208529242,8,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.01020495759234,1.07780172945393,1.03294646846606,0.0130511460756046,9,phs,44,None.
Strombidium,genus,1.01033856577053,1.04446797992069,1.02741755332062,0.00750386137524166,9,phs,44,"Only SMAG, not V9"
Strombidium,genus,1.02368775334587,1.02368775334587,1.02368775334587,,9,phs,1,"Only V9, not SMAG"
Strombidium,taxogroup_middle,1.04132068856028,1.13543197631294,1.08510081407858,0.0208314954039319,10,phs,44,None.
Strombidium,taxogroup_middle,1.04506647134738,1.08353506114265,1.06433745656309,0.00979951333474822,10,phs,44,"Only SMAG, not V9"
Strombidium,taxogroup_middle,1.06559608612573,1.06559608612573,1.06559608612573,,10,phs,1,"Only V9, not SMAG"
Strombidium,taxogroup_middle,1.06789930919526,1.27350084353685,1.14821875676688,0.0398083634176878,1,phs,44,None.
Strombidium,taxogroup_middle,1.0693328462194,1.18012309463564,1.11273726332554,0.0227293860586756,1,phs,44,"Only SMAG, not V9"
Strombidium,taxogroup_middle,1.05622304248895,1.19192365942478,1.12646467396137,0.0295812605303641,2,phs,44,None.
Strombidium,taxogroup_middle,1.06714153722969,1.13278700274735,1.09682429899266,0.0132553775191767,2,phs,44,"Only SMAG, not V9"
Strombidium,taxogroup_middle,1.05354744858285,1.17829805237619,1.11690503162824,0.026765094979232,3,phs,44,None.
Strombidium,taxogroup_middle,1.06540380468053,1.12056616721318,1.08926953115103,0.0116324254852983,3,phs,44,"Only SMAG, not V9"
Strombidium,taxogroup_middle,1.08446939271774,1.08446939271774,1.08446939271774,,3,phs,1,"Only V9, not SMAG"
Strombidium,taxogroup_middle,1.0504035376901,1.17516002578275,1.10966835942369,0.0255286680260221,4,phs,44,None.
Strombidium,taxogroup_middle,1.06276739248782,1.10394275124215,1.08477494997649,0.0116477703368368,4,phs,44,"Only SMAG, not V9"
